Target_ID,Timestamp_ms,X_Pos,Y_Pos,Device
1,3278,981.0,507.0,mouse
1,3294,969.0,528.0,mouse
1,3311,957.0,547.0,mouse
1,3328,948.0,561.0,mouse
1,3344,939.0,575.0,mouse
1,3361,931.0,585.0,mouse
1,3378,922.0,601.0,mouse
1,3394,917.0,611.0,mouse
1,3411,915.0,616.0,mouse
1,3428,913.0,618.0,mouse
1,3444,913.0,619.0,mouse
1,3661,913.0,612.0,mouse
1,3677,913.0,568.0,mouse
1,3694,921.0,532.0,mouse
1,3711,931.0,484.0,mouse
1,3728,946.0,441.0,mouse
1,3745,961.0,409.0,mouse
1,3761,975.0,382.0,mouse
1,3777,992.0,355.0,mouse
1,3794,996.0,349.0,mouse
1,3811,997.0,347.0,mouse
1,3877,998.0,346.0,mouse
1,3894,999.0,343.0,mouse
1,3911,1000.0,342.0,mouse
1,3928,1001.0,341.0,mouse
1,3994,1002.0,338.0,mouse
1,4010,1006.0,334.0,mouse
1,4027,1010.0,326.0,mouse
1,4044,1012.0,321.0,mouse
1,4060,1019.0,309.0,mouse
1,4077,1020.0,306.0,mouse
1,4094,1022.0,300.0,mouse
1,4110,1023.0,293.0,mouse
1,4127,1025.0,287.0,mouse
1,4144,1026.0,282.0,mouse
1,4160,1026.0,280.0,mouse
2,4477,1025.0,281.0,mouse
2,4493,1024.0,283.0,mouse
2,4510,1022.0,287.0,mouse
2,4527,1021.0,296.0,mouse
2,4543,1021.0,315.0,mouse
2,4560,1029.0,342.0,mouse
2,4577,1073.0,400.0,mouse
2,4593,1132.0,444.0,mouse
2,4610,1291.0,534.0,mouse
2,4627,1434.0,607.0,mouse
2,4643,1547.0,676.0,mouse
2,4660,1622.0,736.0,mouse
2,4677,1672.0,794.0,mouse
2,4693,1680.0,816.0,mouse
2,4710,1680.0,819.0,mouse
2,4726,1677.0,823.0,mouse
2,4743,1671.0,824.0,mouse
2,4760,1650.0,825.0,mouse
2,4776,1626.0,825.0,mouse
2,4793,1602.0,825.0,mouse
2,4810,1586.0,825.0,mouse
2,4826,1567.0,825.0,mouse
2,4843,1552.0,825.0,mouse
2,4860,1549.0,825.0,mouse
2,4876,1548.0,825.0,mouse
2,4976,1553.0,828.0,mouse
2,4993,1562.0,833.0,mouse
2,5010,1572.0,839.0,mouse
2,5026,1581.0,844.0,mouse
2,5043,1597.0,850.0,mouse
2,5060,1610.0,853.0,mouse
2,5076,1621.0,856.0,mouse
2,5094,1627.0,856.0,mouse
2,5110,1631.0,857.0,mouse
2,5126,1633.0,857.0,mouse
2,5143,1634.0,857.0,mouse
3,5326,1633.0,857.0,mouse
3,5343,1623.0,855.0,mouse
3,5359,1601.0,847.0,mouse
3,5377,1575.0,839.0,mouse
3,5393,1556.0,836.0,mouse
3,5410,1493.0,818.0,mouse
3,5426,1430.0,797.0,mouse
3,5443,1358.0,763.0,mouse
3,5459,1281.0,726.0,mouse
3,5476,1157.0,660.0,mouse
3,5492,1083.0,618.0,mouse
3,5509,1009.0,575.0,mouse
3,5526,935.0,533.0,mouse
3,5542,858.0,496.0,mouse
3,5559,800.0,468.0,mouse
3,5576,749.0,451.0,mouse
3,5592,730.0,451.0,mouse
3,5609,716.0,451.0,mouse
3,5626,708.0,451.0,mouse
3,5642,706.0,451.0,mouse
3,5676,705.0,451.0,mouse
3,5692,702.0,451.0,mouse
3,5709,696.0,451.0,mouse
3,5726,687.0,452.0,mouse
3,5742,672.0,455.0,mouse
3,5759,656.0,457.0,mouse
3,5776,631.0,460.0,mouse
3,5792,607.0,460.0,mouse
3,5809,595.0,460.0,mouse
3,5826,582.0,460.0,mouse
3,5842,578.0,458.0,mouse
3,5859,577.0,457.0,mouse
3,5876,572.0,455.0,mouse
3,5892,569.0,454.0,mouse
3,5909,564.0,451.0,mouse
3,5925,561.0,448.0,mouse
3,5942,552.0,443.0,mouse
3,5959,544.0,440.0,mouse
3,5975,538.0,437.0,mouse
3,5992,537.0,436.0,mouse
3,6009,536.0,435.0,mouse
3,6025,535.0,434.0,mouse
3,6042,531.0,432.0,mouse
3,6059,528.0,430.0,mouse
3,6075,523.0,427.0,mouse
3,6092,522.0,427.0,mouse
4,6292,527.0,436.0,mouse
4,6309,548.0,452.0,mouse
4,6325,610.0,471.0,mouse
4,6342,773.0,500.0,mouse
4,6358,989.0,551.0,mouse
4,6375,1194.0,614.0,mouse
4,6392,1279.0,650.0,mouse
4,6409,1339.0,683.0,mouse
4,6425,1377.0,710.0,mouse
4,6442,1402.0,734.0,mouse
4,6458,1405.0,746.0,mouse
4,6475,1405.0,752.0,mouse
4,6492,1403.0,754.0,mouse
4,6508,1399.0,756.0,mouse
4,6525,1396.0,757.0,mouse
4,6542,1394.0,760.0,mouse
4,6558,1393.0,765.0,mouse
4,6575,1393.0,772.0,mouse
4,6592,1392.0,774.0,mouse
4,6608,1392.0,775.0,mouse
4,6625,1391.0,775.0,mouse
4,6642,1389.0,776.0,mouse
4,6659,1387.0,778.0,mouse
4,6675,1385.0,781.0,mouse
4,6692,1384.0,785.0,mouse
4,6708,1383.0,788.0,mouse
4,6725,1382.0,789.0,mouse
4,6741,1381.0,791.0,mouse
4,6758,1380.0,793.0,mouse
4,6775,1375.0,799.0,mouse
4,6791,1368.0,811.0,mouse
4,6808,1363.0,817.0,mouse
4,6825,1358.0,824.0,mouse
4,6841,1354.0,829.0,mouse
4,6858,1353.0,831.0,mouse
5,7008,1347.0,828.0,mouse
5,7025,1337.0,821.0,mouse
5,7041,1327.0,814.0,mouse
5,7058,1307.0,802.0,mouse
5,7075,1239.0,762.0,mouse
5,7091,1182.0,730.0,mouse
5,7108,1126.0,698.0,mouse
5,7125,1089.0,674.0,mouse
5,7141,1070.0,658.0,mouse
5,7158,1053.0,639.0,mouse
5,7174,1052.0,636.0,mouse
5,7191,1053.0,635.0,mouse
5,7208,1056.0,635.0,mouse
5,7225,1066.0,639.0,mouse
5,7241,1091.0,649.0,mouse
5,7258,1135.0,670.0,mouse
5,7274,1240.0,719.0,mouse
5,7291,1310.0,760.0,mouse
5,7308,1379.0,799.0,mouse
5,7324,1446.0,842.0,mouse
5,7341,1487.0,867.0,mouse
5,7358,1517.0,889.0,mouse
5,7374,1550.0,920.0,mouse
5,7391,1562.0,931.0,mouse
5,7407,1576.0,948.0,mouse
5,7424,1593.0,965.0,mouse
5,7441,1598.0,970.0,mouse
5,7457,1603.0,977.0,mouse
5,7474,1605.0,979.0,mouse
5,7491,1610.0,983.0,mouse
5,7507,1615.0,985.0,mouse
5,7524,1618.0,987.0,mouse
5,7541,1623.0,988.0,mouse
5,7557,1624.0,988.0,mouse
5,7574,1625.0,988.0,mouse
5,7591,1627.0,986.0,mouse
5,7607,1629.0,981.0,mouse
5,7624,1630.0,979.0,mouse
5,7641,1632.0,975.0,mouse
5,7658,1633.0,972.0,mouse
5,7675,1634.0,968.0,mouse
5,7691,1634.0,967.0,mouse
5,7757,1634.0,966.0,mouse
