Target_ID,Timestamp_ms,X_Pos,Y_Pos,Device
1,2150,613.0,121.0,mouse
1,2159,613.0,120.0,mouse
1,2167,613.0,119.0,mouse
1,2176,614.0,117.0,mouse
1,2183,614.0,116.0,mouse
1,2200,614.0,113.0,mouse
1,2317,613.0,114.0,mouse
1,2325,605.0,121.0,mouse
1,2342,585.0,132.0,mouse
1,2350,580.0,136.0,mouse
1,2359,567.0,140.0,mouse
1,2375,509.0,153.0,mouse
1,2383,497.0,154.0,mouse
1,2392,476.0,154.0,mouse
1,2400,460.0,153.0,mouse
1,2417,412.0,141.0,mouse
1,2425,397.0,137.0,mouse
1,2434,357.0,122.0,mouse
1,2442,316.0,105.0,mouse
1,2458,208.0,47.0,mouse
1,2467,182.0,31.0,mouse
1,2475,138.0,4.0,mouse
1,3609,553.0,1.0,mouse
1,3617,558.0,1.0,mouse
1,3634,574.0,2.0,mouse
1,3650,581.0,3.0,mouse
1,3659,593.0,4.0,mouse
1,3667,611.0,5.0,mouse
1,3675,619.0,5.0,mouse
1,3691,629.0,5.0,mouse
1,3700,636.0,5.0,mouse
1,3709,649.0,4.0,mouse
1,3717,652.0,4.0,mouse
1,3734,658.0,2.0,mouse
1,3751,666.0,0.0,mouse
1,5650,456.0,4.0,mouse
1,5659,505.0,156.0,mouse
1,5675,517.0,192.0,mouse
1,5683,523.0,207.0,mouse
1,5691,531.0,232.0,mouse
1,5709,531.0,238.0,mouse
1,5775,530.0,235.0,mouse
1,5784,527.0,221.0,mouse
1,5800,527.0,210.0,mouse
1,5809,527.0,206.0,mouse
1,5825,527.0,199.0,mouse
1,5842,528.0,194.0,mouse
1,5850,530.0,192.0,mouse
1,5859,532.0,188.0,mouse
1,5875,535.0,186.0,mouse
1,5883,536.0,184.0,mouse
1,5892,538.0,184.0,mouse
1,5900,541.0,181.0,mouse
1,5909,543.0,180.0,mouse
1,5916,545.0,178.0,mouse
1,5926,546.0,177.0,mouse
1,5950,549.0,173.0,mouse
1,5959,550.0,172.0,mouse
1,5976,552.0,170.0,mouse
1,5984,553.0,168.0,mouse
1,5992,553.0,166.0,mouse
1,6042,553.0,165.0,mouse
1,6059,554.0,164.0,mouse
1,6067,554.0,163.0,mouse
1,6083,554.0,162.0,mouse
2,6392,555.0,164.0,mouse
2,6400,557.0,169.0,mouse
2,6409,557.0,172.0,mouse
2,6417,558.0,184.0,mouse
2,6425,558.0,199.0,mouse
2,6434,553.0,241.0,mouse
2,6442,531.0,290.0,mouse
2,6459,524.0,299.0,mouse
2,6467,497.0,321.0,mouse
2,6475,491.0,324.0,mouse
2,6484,464.0,330.0,mouse
2,6500,425.0,332.0,mouse
2,6508,409.0,332.0,mouse
2,6517,407.0,332.0,mouse
2,6533,403.0,332.0,mouse
2,6542,395.0,332.0,mouse
2,6550,387.0,332.0,mouse
2,6559,383.0,332.0,mouse
2,6567,371.0,331.0,mouse
2,6584,359.0,330.0,mouse
2,6592,346.0,329.0,mouse
2,6600,340.0,329.0,mouse
2,6609,306.0,328.0,mouse
2,6625,290.0,328.0,mouse
2,6633,281.0,328.0,mouse
2,6650,269.0,328.0,mouse
2,6666,264.0,328.0,mouse
2,6684,262.0,328.0,mouse
2,6716,261.0,328.0,mouse
2,6734,258.0,329.0,mouse
2,6751,254.0,330.0,mouse
2,6767,239.0,333.0,mouse
2,6775,231.0,335.0,mouse
2,6792,217.0,339.0,mouse
2,6800,204.0,342.0,mouse
2,6809,196.0,344.0,mouse
2,6834,191.0,345.0,mouse
2,6867,190.0,345.0,mouse
2,6884,186.0,344.0,mouse
2,6900,178.0,343.0,mouse
2,6908,172.0,342.0,mouse
2,6917,167.0,341.0,mouse
2,6925,158.0,340.0,mouse
2,6934,140.0,337.0,mouse
2,6942,120.0,335.0,mouse
2,6958,114.0,334.0,mouse
2,6967,112.0,333.0,mouse
2,6975,108.0,333.0,mouse
2,7417,108.0,332.0,mouse
2,7425,109.0,331.0,mouse
2,7442,110.0,331.0,mouse
2,7459,114.0,329.0,mouse
2,7475,119.0,326.0,mouse
2,7492,121.0,325.0,mouse
2,7934,122.0,325.0,mouse
2,7942,124.0,325.0,mouse
2,7950,126.0,325.0,mouse
2,7959,129.0,325.0,mouse
2,7967,131.0,325.0,mouse
2,7975,138.0,325.0,mouse
2,7984,145.0,325.0,mouse
2,7992,149.0,325.0,mouse
2,8000,152.0,325.0,mouse
2,8009,153.0,325.0,mouse
2,8017,156.0,325.0,mouse
2,8025,158.0,325.0,mouse
3,8325,164.0,324.0,mouse
3,8334,173.0,321.0,mouse
3,8342,181.0,319.0,mouse
3,8350,197.0,315.0,mouse
3,8359,204.0,314.0,mouse
3,8367,208.0,313.0,mouse
3,8374,226.0,309.0,mouse
3,8384,264.0,301.0,mouse
3,8392,291.0,295.0,mouse
3,8400,311.0,292.0,mouse
3,8409,346.0,285.0,mouse
3,8416,393.0,279.0,mouse
3,8425,475.0,271.0,mouse
3,8442,536.0,268.0,mouse
3,8450,569.0,267.0,mouse
3,8458,625.0,270.0,mouse
3,8475,666.0,281.0,mouse
3,8483,680.0,287.0,mouse
3,8492,688.0,296.0,mouse
3,8500,691.0,305.0,mouse
3,8517,693.0,344.0,mouse
3,8525,692.0,374.0,mouse
3,8534,691.0,384.0,mouse
3,8542,679.0,436.0,mouse
3,8550,664.0,466.0,mouse
3,8559,654.0,481.0,mouse
3,8567,650.0,483.0,mouse
3,8584,636.0,494.0,mouse
3,8600,630.0,498.0,mouse
3,8633,631.0,499.0,mouse
3,8642,633.0,498.0,mouse
3,8650,637.0,498.0,mouse
3,8659,644.0,497.0,mouse
3,8667,649.0,497.0,mouse
3,8675,654.0,496.0,mouse
3,8684,656.0,496.0,mouse
3,8692,657.0,495.0,mouse
3,8742,656.0,495.0,mouse
3,8750,653.0,494.0,mouse
3,8759,649.0,493.0,mouse
3,8766,641.0,492.0,mouse
3,8783,636.0,492.0,mouse
3,8792,635.0,492.0,mouse
3,8817,622.0,491.0,mouse
3,8825,620.0,491.0,mouse
4,9100,619.0,491.0,mouse
4,9109,617.0,491.0,mouse
4,9116,617.0,490.0,mouse
4,9158,617.0,486.0,mouse
4,9167,618.0,484.0,mouse
4,9175,619.0,480.0,mouse
4,9184,621.0,472.0,mouse
4,9192,623.0,459.0,mouse
4,9200,624.0,451.0,mouse
4,9209,624.0,444.0,mouse
4,9217,624.0,425.0,mouse
4,9225,624.0,410.0,mouse
4,9241,625.0,388.0,mouse
4,9250,625.0,385.0,mouse
4,9259,627.0,382.0,mouse
4,9267,628.0,379.0,mouse
4,9275,629.0,379.0,mouse
4,9326,629.0,380.0,mouse
4,9334,629.0,384.0,mouse
4,9342,629.0,389.0,mouse
4,9359,629.0,405.0,mouse
4,9367,629.0,408.0,mouse
4,9375,629.0,415.0,mouse
4,9383,629.0,422.0,mouse
4,9400,629.0,430.0,mouse
4,9416,629.0,431.0,mouse
4,9434,627.0,433.0,mouse
4,9442,626.0,434.0,mouse
4,9450,625.0,435.0,mouse
4,9459,624.0,436.0,mouse
4,9467,623.0,437.0,mouse
4,9475,622.0,438.0,mouse
4,9509,622.0,439.0,mouse
4,9517,621.0,441.0,mouse
4,9526,620.0,444.0,mouse
4,9534,619.0,445.0,mouse
4,9542,618.0,449.0,mouse
4,9550,617.0,453.0,mouse
4,9559,616.0,457.0,mouse
5,9826,614.0,454.0,mouse
5,9842,611.0,449.0,mouse
5,9859,601.0,422.0,mouse
5,9884,599.0,411.0,mouse
5,9892,598.0,400.0,mouse
5,9900,598.0,377.0,mouse
5,9916,598.0,362.0,mouse
5,9934,596.0,338.0,mouse
5,9950,588.0,327.0,mouse
5,9967,577.0,317.0,mouse
5,9975,517.0,291.0,mouse
5,10000,461.0,279.0,mouse
5,10009,421.0,271.0,mouse
5,10017,333.0,257.0,mouse
5,10042,308.0,255.0,mouse
5,10050,295.0,254.0,mouse
5,10059,286.0,254.0,mouse
5,10067,270.0,254.0,mouse
5,10074,262.0,255.0,mouse
5,10084,259.0,255.0,mouse
5,10092,255.0,256.0,mouse
5,10099,253.0,256.0,mouse
5,10108,252.0,256.0,mouse
5,10117,251.0,257.0,mouse
5,10125,250.0,257.0,mouse
5,10134,249.0,257.0,mouse
5,10142,248.0,257.0,mouse
5,10150,246.0,257.0,mouse
5,10159,245.0,258.0,mouse
5,10175,244.0,258.0,mouse
5,10192,243.0,258.0,mouse
5,10200,242.0,258.0,mouse
5,10226,241.0,258.0,mouse
5,10234,239.0,258.0,mouse
5,10241,238.0,258.0,mouse
5,10250,237.0,258.0,mouse
5,10259,236.0,258.0,mouse
5,10275,235.0,258.0,mouse
